episode,reward
0,-131.56915156865506
1,-517.2090275664925
2,-326.73469904694764
3,-145.44236951086987
4,-600.940868404421
5,-352.67309135760524
6,-285.8374693659879
7,-483.6615015054631
8,-732.2703292423741
9,-506.4927183468688
10,-463.99181653467207
11,-150.02753369885482
12,-78.83255924080801
13,-289.21340985086863
14,-157.0137704326525
15,-317.1414004459835
16,-181.5799342967506
17,-236.50671593240855
18,-171.85605412738556
19,-115.68451790619127
20,-315.5368386002334
21,-260.4837085765605
22,-11.777821818622158
23,-302.5906339609607
24,-86.99887883926229
25,-79.72758191852948
26,-280.7499379279792
27,-106.44472065662518
28,-37.939585970716585
29,-175.37013199618792
30,-436.1921708418198
31,-105.97065842442242
32,-48.536332252147425
33,-12.545408631170218
34,-36.777969349494775
35,-460.15204275306934
36,-42.020583975136134
37,-445.3110132309796
38,-418.1489953647279
39,-17.36011274517277
40,-228.79325552650923
41,-139.26846350349405
42,-62.586310240242305
43,-500.7507899752583
44,-165.7016550011508
45,-115.58171982531178
46,-70.81244949628069
47,-213.3917794969471
48,-106.80594533300665
49,-196.0126885217727
50,-47.69072326306356
51,-92.6856725914574
52,-70.12886680918294
53,-21.964400124103165
54,-470.23186599086847
55,-181.14540296136852
56,-72.96638160619736
57,-55.75371114476792
58,-39.60729461188696
59,-67.28122378242735
60,-104.18384820782285
61,-40.73739090208692
62,-128.55277881206675
63,-81.89970771375485
64,-666.2326921924379
65,-145.26942225205323
66,-145.4004634442441
67,-239.13885999118352
68,-610.0332801667159
69,-174.30173631129716
70,-155.91691074780556
71,-91.1169097276005
72,-221.56870195708467
73,-513.0909974201095
74,-447.6428988573556
75,12.287933675754886
76,-184.99237438839168
77,-20.407287185781428
78,-303.24430888590956
79,-94.90319851112716
80,-108.57048487145698
81,-129.89039623698307
82,-116.95033968901834
83,-129.9572122399955
84,-443.54443628057254
85,-127.87002026215016
86,-110.50614111525213
87,-327.7713218306461
88,-236.98366273693998
89,-125.12195501040932
90,-316.9801184134667
91,-54.899214954501474
92,-57.905795742670946
93,-117.89169345051694
94,-105.10812575526904
95,-78.27957694568535
96,-152.1130957366146
97,-372.58655794997367
98,-83.58785552261749
99,-302.1577578402643
100,-355.17331287093174
101,-262.53061217511924
102,-51.24990768190067
103,-95.84852287977895
104,-205.91369243781787
105,-545.1298214391818
106,-262.6017929766573
107,-85.34781887843502
108,-144.91251621247937
109,-77.08323158397909
110,-519.3113300596686
111,-74.2220172679452
112,-133.63865784561347
113,-60.455567111809685
114,-309.55778744074934
115,-295.3164369698044
116,-110.78897768761905
117,-172.22106709505928
118,-70.16659811981657
119,-77.00645955357928
120,-121.6765969468041
121,-75.48862522986704
122,-78.15482861974156
123,-69.3882012200485
124,-183.5831455234173
125,-156.2437842520979
126,-75.99773128762965
127,-304.99244449243395
128,-328.98033251279196
129,-59.92546727938567
130,-432.94122028130096
131,-85.15776455344933
132,-491.0502462766006
133,-390.6987766761118
134,-146.6558540970611
135,-72.46476533155553
136,-200.89670314954031
137,-145.56490777540094
138,-224.6136054142334
139,-394.1073716864613
140,-512.8701260091898
141,-90.04078760690332
142,-176.37149799212938
143,-28.23105692921918
144,25.481648758663695
145,-131.78252696289206
146,-152.45782511493746
147,-92.8143524600616
148,-577.0645546741239
149,-189.776241219399
150,-72.11516608536574
151,-37.0004182399003
152,-576.7256350414775
153,-370.5492773782895
154,-84.6448723465079
155,-383.27197850654403
156,-289.0997797503887
157,-122.57320054999583
158,-486.3257165209385
