episode,reward
0,-133.94182079979726
1,-11.201493636434876
2,-259.0108806050274
3,-663.5479743925691
4,-402.9424199286229
5,-262.1559603544981
6,-349.90460139082495
7,-341.74654796590676
8,-274.94774269435754
9,-149.28980616143846
10,-239.17542859619056
11,-213.39706976424412
12,-208.61774716589753
13,-237.24404918705363
14,-347.7514868933926
15,-328.90301147735585
16,-208.9046845650243
17,-285.3149266963443
18,-251.9786406647179
19,-98.9103178082301
20,-260.842521381659
21,-311.6564087510892
22,-235.27184195583612
23,-152.10797609024132
24,-372.4910103865462
25,-236.91005186467086
26,-274.7377479012338
27,-94.85924938226896
28,-324.31126975984245
29,-172.9709344780897
30,-368.9082958345455
31,-328.56094568723046
32,-381.947830822195
33,-240.76094895986535
34,-232.1645829716507
35,-279.3484310798771
36,-401.28418751726576
37,-193.42745332350268
38,-473.83260673960467
39,-239.41815126240644
40,-288.2607245259002
41,-71.03228169415986
42,-456.60152127101844
43,-190.25453289773844
44,-455.3594466476944
45,-166.07316266777354
46,-328.3026672496653
47,-315.55827837262683
48,-111.76692139811067
49,-95.701153924951
50,-346.3253880336634
51,-657.1168970072545
52,-179.28609202983256
53,-292.25070582219575
54,-247.1056867491495
55,-302.31196910379646
56,-106.53757720001838
57,-331.59114505601235
58,-227.2752324466465
59,-28.225680723038607
60,-1.289548006899068
61,-133.02459164145213
62,-357.6936068851393
63,-315.4391597165345
64,-245.83990631680854
65,-192.47675656545982
66,9.554088080012434
67,-360.66039901844374
68,-90.63159282533547
69,-167.93772309836623
70,-170.82271990565192
71,-130.1710874286885
72,-64.66488689416916
73,-153.3194358014145
74,-128.69553470021225
75,-137.68346800832126
76,-150.93062105981593
77,-222.4509681634977
78,-231.64734898659702
79,-248.8397643405886
80,-86.72819923116994
81,-326.3386462448516
82,-190.1611229661265
83,-144.40736207756876
84,-257.41310921702427
85,-277.8825249637329
86,-298.8981563161877
87,-311.5292047594918
88,-310.3612281450297
89,-347.02581517622184
90,-293.7406250070162
91,-195.730001268951
92,-127.11164426254243
93,-118.58557642898933
94,-78.58423999362645
95,-107.47867704639091
96,-109.62693085337732
97,-81.55763582099812
98,-173.55594208827
99,-91.58953120264943
