episode,reward
124,-98.81640939723327
125,-57.933393365356864
126,-50.511082221871476
127,-16.758652727907844
128,-344.7213001048233
129,-8.125880668722843
130,-89.72213744457686
131,-73.55896097248124
132,-102.33639149946676
133,-79.71835871885679
134,-86.58635361691583
135,-245.615381254209
136,12.476886123025807
137,-12.8433005258359
138,-13.582484307181588
139,-8.296513678009532
140,-172.3179230494885
141,6.736764345324957
142,-33.19933887167562
143,-38.1428363614674
144,226.1051165482524
145,-52.907387946437225
146,-245.43768000640216
147,-28.58494538602352
148,-129.85174331252182
149,-26.78595451501819
150,-72.97231214586648
151,-110.08700386404468
152,-21.724887959961933
153,-38.04649986634581
154,-57.03193899533635
155,-419.8770747635837
156,-22.37496351727006
157,-40.98369927919555
158,-533.7319686580626
159,-16.821925484099083
160,-214.01076166031248
161,-204.60337849381375
162,-9.506449705144881
163,-66.12418576675698
164,-209.57692866567663
165,-3.851173026196733
166,-134.10755270934555
167,-17.81665739115401
168,-58.6348446810665
169,-220.41828499076848
170,-52.819656302666566
171,-112.87024068909267
172,-249.24184136904822
173,-40.686338823390514
174,-11.11222103498774
175,-71.07172253284475
176,15.26241833277058
177,-234.73330341292586
178,82.65891804496968
179,-242.94314283505562
180,-214.59939386302221
181,-104.12321861956244
182,-82.1499087584175
183,-64.43282156417965
184,-10.662694020399755
185,-40.004114619859095
186,-23.32711903026079
187,-136.5750683431652
188,-65.39174025199243
189,-85.40661673198682
190,-31.87398323729913
191,-214.1876009209961
192,-3.6044324129820637
193,-27.377649383803444
194,-268.0247212373772
195,-274.7456605608216
196,-331.3683171890969
197,-71.48002909299134
198,-34.785104215916945
199,-239.75559047991325
200,62.415918065566004
201,-199.58287391730576
202,-232.6026433013493
203,-261.19039629595795
204,-33.91846506733154
205,-55.454531540300316
206,-21.265162124672003
207,-57.99261842705516
208,-250.32812557986472
209,-243.748306851672
210,-231.59946079774494
211,-7.5183203434091155
212,-10.591634108617711
213,32.06637237091837
214,-326.8733204515107
215,-44.49410258326775
216,-222.32440706597998
217,-83.93852312881138
218,-24.238563104726296
219,-290.02526608826804
220,18.618918461515257
221,-44.961273636346576
222,-2.181959386097958
223,-37.79520509860936
224,-341.9766756144745
225,-84.063398839198
226,-140.51309454399524
227,225.075840613852
228,-93.28776901242693
229,-28.07868917315983
230,-20.930780118172123
231,-488.3315663310909
232,-214.7647611606767
233,-47.71720875295513
234,-35.89504587473502
235,-25.048671031261648
236,27.128147375977903
237,24.01412980188769
238,-127.67043184255189
239,-30.82572470839463
240,-371.5856743320198
241,-257.8702693410224
242,-88.52538452537472
243,-46.82924930685202
244,-254.14995473338539
245,-270.19595214227314
246,-184.62450328767852
247,-216.87072049241323
248,-255.067061304104
249,-83.17613286139888
250,-33.3856595938998
251,-142.34743277927865
252,-81.15302984216697
253,51.97150139574248
254,-258.20722921832714
255,-222.9309679062597
256,84.21917600612252
257,-41.69210923300669
258,-22.635605438051513
259,-213.9704419253817
260,-241.6104821858433
261,-10.399398060066574
262,-97.34175820373511
263,-134.29267269357365
264,-296.263722966589
265,-6.571551114875894
266,-188.53084455449445
267,-57.86457590077738
268,54.44035178911619
269,19.51092009952723
270,-224.6599037658609
271,-48.355796464780035
272,-0.17498086182527572
273,-258.60225152985845
274,-65.08847407658044
275,-55.67111985189157
276,-127.99812845087858
277,-219.2687295676892
278,-205.7404039444661
279,-177.0823468316211
280,-14.87192870002174
281,-230.40030846120723
282,-224.83511613922127
283,-65.15454587698275
284,-85.76325929599612
285,-34.871931736007994
286,-62.29312548052866
287,-224.12068107500477
288,6.210448451558577
289,-41.07482509219522
290,191.0828252685459
291,-15.43242596446241
292,-208.8765015975987
293,-51.42647593430108
294,189.06322591462737
295,-352.03495359307476
296,-202.45674022801253
297,-33.362457373074434
298,-270.05920021627395
299,-71.18129056684676
300,-185.4844772714236
301,-180.0358388288833
302,-216.79613184799453
303,-257.6568217881469
304,-173.99305843877164
305,-182.944411097212
306,139.81013253483883
307,-92.74017920678835
308,-144.17726827311893
309,-33.528054328238795
310,-52.243721988263445
311,11.080892940102274
312,-125.36792896342821
313,8.783168426566988
314,-235.0923155417973
315,-86.75857430541075
316,-35.66910322412079
317,-154.16024666236083
318,0.12600481035164535
319,-141.46598195109146
320,-189.370458176965
321,-83.99469419641581
322,-283.10536513988353
323,4.1067657410098235
324,-35.87092649843399
325,-97.11131219252793
326,-189.67051558221806
327,-191.38189722935516
328,-163.3610791666616
329,41.94046040412323
330,-228.60257121961922
331,-48.18321070112751
332,-14.709341439191263
333,-300.250278593046
334,-8.081416571497442
335,-95.65002083170451
336,-59.94544196858398
337,-66.67712645376426
338,-36.214345600238815
339,-85.99565818045804
340,-25.85676749945243
341,163.5496154297465
342,217.25535908500066
343,-32.93606385212787
344,-246.3214145897729
345,-28.20200947034256
346,-305.6141744589886
347,-226.42271219106374
348,3.538033415821502
349,-33.393631929770294
350,-81.64323883095675
351,-217.6917914523682
352,-91.63050364570546
353,-19.050184898951528
354,-52.3472255405157
355,-70.14086949065486
356,-182.92690556551742
357,-256.6524017707821
358,-83.86520410260724
359,-236.71096640479468
360,-240.64292092158394
361,-16.679402779706734
362,-0.9572148128546019
363,-43.38428539822347
364,-89.55711619767591
365,-104.2809236284787
366,16.021421665476794
367,-238.0555443990124
368,-49.767853257922994
369,-246.60401131302802
370,9.304685779931944
371,-183.13473713605163
372,-68.6224314144102
373,-98.91961426970092
374,-229.03271654964277
375,-210.29246586485448
376,-237.57690064927266
377,-35.34769743361254
378,-9.367477481506242
379,-87.85220296728536
380,-251.66936844716238
381,-228.6278250321297
382,-289.7900483517574
383,-288.4935346301014
384,-14.602284763506304
385,-187.97302406854118
386,157.32425849596635
387,-33.78738881909071
388,9.546998929712544
389,-183.8693215477271
390,-302.7148436408903
391,116.00675393465842
392,-34.5277793558505
393,5.500231053081586
394,-38.791482495756554
395,-450.87654214201353
396,-79.55900279094968
397,-33.327891736653754
398,11.44430778675522
399,-54.18862394836876
400,-170.0857788396887
401,-248.03713254631612
402,260.93510203136907
403,-36.354807835004166
404,8.160848369655653
405,-226.43822827570062
406,-24.636773467967004
407,-165.55052643715814
408,-1.3695331978930767
409,77.08985404583042
410,-55.0851788683576
411,-219.84859850948516
412,-2.086593991342326
413,13.830195829577747
414,-200.78519571621175
415,-201.99817638390618
416,-190.81066370256835
417,-37.988613897412804
418,194.09824324564403
419,-3.4030531516414584
420,-216.231199835457
421,-187.93656264879664
422,-143.32811091280303
423,-250.1393385772523
424,-86.57341330788387
425,162.8183563905854
426,-134.71169165393823
427,-204.43867629227327
428,-166.69135487738333
429,231.39610273871824
430,-71.60937429469121
431,-107.53710880459259
432,6.085000494858335
433,-236.499944415228
434,-33.53061986952467
435,-269.51959635071773
436,-46.50256049696414
437,-276.84818743691807
438,-189.1519540049592
439,-84.68649952935567
440,-91.56615016001238
441,-13.828469373330506
442,-77.78290655254246
443,-13.97323741528919
444,-34.26326837943489
445,11.720750249839341
446,-15.946565223641159
447,-262.9758113546369
448,-46.794021389657146
449,211.96941923642993
450,31.11525462526052
451,143.95422032260657
452,196.7504735546306
453,-295.8356043604281
454,-213.60513832698135
455,-87.33330494298255
456,-171.97900057722387
457,-255.30298401243283
458,-16.550011798067402
459,1.667092620437515
460,-258.2306211176477
461,-48.24323523511319
462,-24.91478451105374
463,0.9812054558051244
464,-209.795520933856
465,-168.3839307166061
466,-64.79411143241053
467,-99.15875936376781
468,-207.52574233225053
469,-51.82543684077995
470,-36.901255096183775
471,-3.5614351155491875
472,-29.850405941628537
473,-39.41718377080524
474,-278.4619452307452
475,224.4100430498267
476,-93.83957862757202
477,-51.7653321813023
478,-224.86690313965914
479,112.26704624517748
480,33.80303261767395
481,-237.6037512342623
482,-47.73899805627006
483,-348.2312971959717
484,-37.54861356773499
485,-36.07417914902325
486,-129.88096585524082
487,-19.730049942795688
488,-19.91065412090282
489,-99.3139178990308
490,-167.43786530081036
491,-20.07363387385591
492,-243.16255759775115
493,34.77528165956076
494,-147.9597610475628
495,-39.67818156223516
496,-159.4327652675044
497,-113.98966069921478
498,-6.197108704391823
499,183.06113520148995
500,-161.7113063057043
