0,39.0
1,17.0
2,13.0
3,19.0
4,33.0
5,13.0
6,8.0
7,10.0
8,10.0
9,12.0
10,13.0
11,14.0
12,13.0
13,15.0
14,10.0
15,20.0
16,13.0
17,11.0
18,15.0
19,10.0
20,11.0
21,13.0
22,13.0
23,13.0
24,12.0
25,14.0
26,16.0
27,18.0
28,15.0
29,14.0
30,17.0
31,20.0
32,30.0
33,15.0
34,21.0
35,16.0
36,21.0
37,27.0
38,16.0
39,26.0
40,15.0
41,30.0
42,29.0
43,15.0
44,18.0
45,21.0
46,16.0
47,16.0
48,25.0
49,16.0
50,27.0
51,34.0
52,35.0
53,18.0
54,38.0
55,78.0
56,43.0
57,46.0
58,21.0
59,37.0
60,29.0
61,58.0
62,41.0
63,114.0
64,96.0
65,119.0
66,259.0
67,198.0
68,54.0
69,187.0
70,54.0
71,356.0
72,44.0
73,43.0
74,63.0
75,70.0
76,79.0
77,39.0
78,28.0
79,242.0
80,37.0
81,105.0
82,46.0
83,48.0
84,28.0
85,70.0
86,61.0
87,52.0
88,46.0
89,114.0
90,37.0
91,112.0
92,77.0
93,157.0
94,141.0
95,73.0
96,63.0
97,45.0
98,120.0
99,225.0
100,36.0
101,42.0
102,252.0
103,38.0
104,61.0
105,93.0
106,150.0
107,73.0
108,84.0
109,68.0
110,30.0
111,51.0
112,74.0
113,51.0
114,127.0
115,40.0
116,127.0
117,108.0
118,65.0
119,82.0
120,54.0
121,122.0
122,43.0
123,45.0
124,100.0
125,37.0
126,49.0
127,46.0
128,39.0
129,52.0
130,171.0
131,54.0
132,63.0
133,91.0
134,34.0
135,61.0
136,190.0
137,51.0
138,197.0
139,77.0
140,59.0
141,63.0
142,91.0
143,44.0
144,99.0
145,138.0
146,196.0
147,156.0
148,86.0
149,60.0
150,241.0
151,110.0
152,165.0
153,262.0
154,276.0
155,71.0
156,58.0
157,56.0
158,197.0
159,41.0
160,35.0
161,41.0
162,65.0
163,44.0
164,308.0
165,253.0
166,38.0
167,51.0
168,76.0
169,48.0
170,60.0
171,61.0
172,146.0
173,47.0
174,191.0
175,323.0
176,60.0
177,41.0
178,57.0
179,45.0
180,86.0
181,52.0
182,46.0
183,256.0
184,93.0
185,48.0
186,309.0
187,288.0
188,87.0
189,43.0
190,342.0
191,50.0
192,241.0
193,107.0
194,64.0
195,77.0
196,76.0
197,341.0
198,62.0
199,290.0
200,90.0
201,59.0
202,163.0
203,358.0
204,61.0
205,72.0
206,123.0
207,247.0
208,228.0
209,132.0
210,44.0
211,500.0
212,35.0
213,237.0
214,136.0
215,56.0
216,213.0
217,459.0
218,61.0
219,103.0
220,53.0
221,55.0
222,128.0
223,209.0
224,364.0
225,176.0
226,274.0
227,230.0
228,57.0
229,60.0
230,396.0
231,109.0
232,53.0
233,257.0
234,253.0
235,222.0
236,364.0
237,208.0
238,207.0
239,101.0
240,59.0
241,320.0
242,155.0
243,87.0
244,68.0
245,68.0
246,375.0
247,83.0
248,51.0
249,161.0
250,122.0
251,80.0
252,141.0
253,311.0
254,269.0
255,73.0
256,101.0
257,269.0
258,224.0
259,57.0
260,50.0
261,101.0
262,247.0
263,450.0
264,204.0
265,127.0
266,79.0
267,86.0
268,257.0
269,90.0
270,500.0
271,368.0
272,67.0
273,147.0
274,63.0
275,265.0
276,500.0
277,59.0
278,500.0
279,500.0
280,75.0
281,232.0
282,278.0
283,333.0
284,76.0
285,103.0
286,91.0
287,500.0
288,132.0
289,54.0
290,153.0
291,118.0
292,323.0
293,218.0
294,252.0
295,253.0
296,500.0
297,483.0
298,299.0
299,270.0
300,219.0
