episode,reward
0,-39.20264035395283
1,-204.6585170719902
2,-257.2907988223486
3,-657.5314616147728
4,-207.06996931963948
5,-169.7201121057196
6,-460.1394608707273
7,-239.2121016365417
8,-316.4286601207945
9,-256.8234499350812
10,-225.7301739488741
11,-351.86528840649805
12,-298.61733711386785
13,-133.66763536183396
14,-181.97746498986027
15,-136.7195328085001
16,-294.7358560128625
17,-116.23328963751308
18,-525.5674065395505
19,-386.2483656385678
20,-423.004971647082
21,-330.0709340729992
22,-228.27237749052048
23,-227.48497269270172
24,-288.53495995616186
25,-406.5894777386052
26,-161.44483332450483
27,-251.2624428490136
28,-272.9249480106456
29,-21.148603745414917
30,-208.861712406704
31,-338.8052442545943
32,-214.70824020017938
33,-115.45848488403604
34,-108.60140600226657
35,-126.617895026161
36,-148.68625066979087
37,-73.5749935554175
38,-46.80442577345448
39,-239.83325960465336
40,-223.17089668153892
41,-426.4423898225632
42,-80.88149407751062
43,-194.0356200280388
44,-422.2834895187672
45,-160.47509572590494
46,-289.6864525939237
47,-311.1211794010409
48,-291.5091025922302
49,-71.087211231806
50,-82.21297914231437
51,-304.42440263048184
52,-81.21230082748474
53,-81.25632368706997
54,-183.7843804881593
55,-195.4827052353388
56,-144.61268197862896
57,-248.3820415684271
58,-213.46745179956332
59,-61.34285707768515
60,-67.98914037135125
61,-307.39509698202687
62,-44.77786334673918
63,-276.5934123967319
64,-116.75117388450684
65,-327.24459037663775
66,-42.78490992456648
67,-191.28805174429067
68,-54.543655122299015
69,-171.60886606441065
70,-170.37520677551777
71,-249.82776116473008
72,-194.09300623903493
73,-70.81584333680439
74,-221.93260775735467
75,-47.22232193972841
76,-149.0433899132834
77,-131.81492960448446
78,-173.53992248238663
79,-159.02506272985246
80,-290.40838877576994
81,-220.53789890371803
82,-317.0783778064431
83,-27.905320625308818
84,-260.61707693769995
85,-216.84936787988744
86,169.21703468131076
87,-17.253649074362087
88,-187.00556084002096
89,-254.21209864271685
90,-24.57445670141027
91,-167.7394411284758
92,-45.9606233649997
93,-67.00375232253174
94,0.4816316522765618
95,-125.31878569755344
96,20.891191743427342
97,-221.77883577669974
98,-40.302518083323704
99,-201.47971729167216
100,-224.68569021537087
101,-246.985049390601
102,-33.28668659264227
103,-213.4184202884632
104,-266.3377065675207
105,-291.86588430227937
106,-86.60174665114475
107,-45.702003452781334
108,-41.12736275299016
109,-200.07901866952903
110,-217.8209667967568
111,-242.18056926561567
112,12.579899252736851
113,-202.12980177428926
114,-142.62937453050685
115,-248.21128437644222
116,-91.37646405844299
117,-108.16596833223794
118,181.56006674030957
119,-266.8211605939912
120,-31.671468333275158
121,-174.73501607865796
122,-42.65497916300008
123,-64.54181023060616
124,-79.57640682312413
125,-200.3236582417322
126,12.88259049530042
127,20.72617813408634
128,-238.5468379512763
129,-316.3923841030667
130,-18.613641307330056
131,-57.84329334523002
132,-234.24548130112902
133,-188.83472017930953
134,-190.30844638989544
135,-165.62221746640446
136,-246.53503217215513
137,-69.76764510834289
138,-134.47258104367683
139,-150.00767231857702
140,-188.6340637312904
141,-175.12490218574607
142,-66.10342484101574
143,-42.36896667345634
144,-74.54005974168942
145,-16.209104234986782
146,-174.36858844132155
147,-116.17056367893365
148,-13.010547438358856
149,-9.52540419378154
150,15.610371733763415
151,-0.8478893442395901
152,-10.709039760336609
153,-25.330540754720076
154,-194.04965979857053
155,-140.23344947021647
156,-188.89639994755527
157,-62.402178238542646
158,-3.6219155587663607
159,-102.22024996989349
160,-102.25140056366111
161,-74.01375442346657
162,-103.48724859985225
163,-200.94586129081264
164,-114.45472667374487
165,-58.1111436632612
166,-106.97753849512276
167,-83.9314848642203
168,-14.693756854686882
169,-191.18130304054972
170,-31.22188584704469
171,-199.57554299599428
172,-153.7963183281792
173,-332.6474522721662
174,-219.17598191161136
175,-73.79422853031433
176,-249.79725065068885
177,-26.596453014510487
178,166.17808896067962
179,-24.477049260658333
180,-6.913701170048071
181,-55.39428103681582
182,-216.4577895579256
183,-184.4345201759108
184,-206.97651100330887
185,-295.82564443113733
186,-250.10078788573034
187,-79.15325972251
188,-76.315280982331
189,-224.09888759349656
190,-51.110086378948864
191,-207.8712575143477
192,-207.42028037515524
193,-23.794633813750664
194,212.7063812114573
195,-189.80452656189226
196,-14.739619267035764
197,-56.79437529294339
198,23.03707860893566
199,-192.02718220488623
200,5.227715849913807
201,-15.687985811245397
202,-188.88533414296546
203,-31.679662007295548
204,-8.573649030163224
205,-4.4153336037373805
206,-187.9300630595761
207,-13.626735841637839
208,-27.78931144719472
209,-144.0890485982655
210,-14.19829660693992
211,-192.51532801871065
212,-55.36008225774438
213,-26.660699613414124
214,-26.885543205187318
215,-231.04276956306234
216,-37.28705937764454
