episode,reward
0,-139.5875159359087
1,-237.88978018460782
2,-400.01225164448476
3,-529.2695690681046
4,-473.50404555733274
5,-323.1371057538545
6,-429.7676959804403
7,-357.66131763909334
8,-429.77173739766084
9,-333.2118909325512
10,-327.4865259854423
11,-122.60642368323178
12,-119.96660230032776
13,-271.85031021021564
14,-228.63716527075198
15,-413.39548124557416
16,-281.14127779851196
17,-337.71366454988873
18,-187.79322844178677
19,-621.9552242315185
20,-386.5345192375615
21,-85.1949550664572
22,-362.3774970344871
23,-257.8514272540341
24,-240.25120811470617
25,-312.0250540118489
26,-200.9095049762433
27,-92.31468169970302
28,-52.9344226730368
29,-185.99014549168066
30,-297.14073796554464
31,-196.0901336874258
32,-94.28663500600665
33,-92.64004567481138
34,-151.51583539176124
35,-255.59197360369726
36,-263.0419531644186
37,-191.14553538231314
38,-252.64606057300438
39,-108.6316799078343
40,-289.68541813367796
41,-215.58328470913168
42,-318.11727462538124
43,-318.497790466373
44,-423.1616005512035
45,-410.9663072062786
46,-248.17887683754492
47,-252.06485237769982
48,-187.10082831851875
49,-60.001872171448014
50,-345.975422921083
51,-395.0729295424604
52,-188.1941335322581
53,-196.5474316383429
54,-424.8638622168518
55,-118.24993925961978
56,-238.5569531866206
57,-539.4149119919907
58,-221.3929635002847
59,-78.61842702318806
60,-45.57576717764921
61,-128.93107791578126
62,-456.46505634833113
63,-255.03486268062343
64,-148.62670881717207
65,-244.41606208175318
66,-216.33588237824455
67,-418.1224809886057
68,-237.82015920838214
69,-111.90571560839336
70,-53.57014895815432
71,-202.22589447561865
72,-100.96153555215119
73,-330.75099667117695
74,-75.79572636257332
75,-145.74061838120463
76,-299.0510576058501
77,-59.60560434841279
78,-242.3421568876592
79,-252.39358891885342
80,-233.7008315355672
81,-98.80104483269996
82,-340.4432567452376
83,183.76607657339906
84,-129.32309570708415
85,-438.62873833586417
86,-295.3117710202037
87,-255.0994083882803
88,-76.30296626762959
89,-58.45377533067612
90,-143.6545742288826
91,-223.08160203813594
92,-242.31604258653402
93,-247.60680018997897
94,-188.45245506660075
95,-292.45876108124764
96,-89.4786477845576
97,-181.8052691213426
98,-59.28633318367821
99,-95.85849899646422
100,-306.1725783638118
101,-242.944046684633
102,-157.6948653981037
103,-379.5706398595009
104,-168.89845678906403
105,-95.62779709005477
106,-111.43599472662122
107,-300.7877848985712
108,-22.47410125342732
109,-267.4919136144051
110,-254.1863775567598
111,-216.20162494590363
112,-113.33961051648525
113,-39.71706747939962
114,-228.15608847285063
115,-215.1254313046171
116,-64.09200303578243
117,-130.7345740821679
118,-317.0250796422574
119,-390.5074507705977
120,-237.6350213161176
121,-89.64933587847192
122,-68.35976047702292
123,185.91841710271993
124,152.22904395653555
125,-208.56829256121486
126,-166.44077728245435
127,-276.0635790670988
128,-230.03405902513472
129,-328.3986885843485
130,-238.10264706467478
131,-245.76109727392463
132,133.71458661835467
133,-408.629585579509
134,-243.5564290255625
135,-96.48133380629608
136,-113.19625131495377
137,-256.83113235041156
138,-102.83196488503071
139,166.73119163062734
140,-156.21763088629203
141,-453.42952979318505
142,201.83732753137576
143,-186.68676060483915
144,117.93109161058122
145,144.64720677933263
146,-140.4426530743882
147,-62.530848196787346
148,-17.51266955359621
149,-62.92958632486816
150,-55.01702765154552
151,-53.53578556073033
152,61.87400989610636
153,136.94185085917982
154,-235.71684205982507
155,-298.01409677520587
156,183.84446929991753
157,-111.40290275164537
158,-132.93983405500563
159,-65.49096402298832
160,-49.06213350649681
161,-31.28264080239917
162,-341.0666800266593
163,-223.55720511988426
164,-67.85382199730898
165,-195.47336568092874
166,-204.48471043668079
167,-118.72544864291186
168,-52.17042634024317
169,0.4467247098409217
170,-157.29953336294318
171,190.4818833390329
172,-92.00517436413256
173,-73.140397096524
174,-77.7514923652311
175,-50.53766270236605
176,-71.2753732583324
177,261.39776789563746
178,-42.78819855815473
179,5.933037082831021
180,195.46150752281238
181,-44.73658930781119
182,-11.5659319450385
183,-142.07200767847888
184,-189.99601599284568
185,-129.14959843827765
186,122.12609262649165
187,208.39447929702186
188,256.69147813660004
189,-24.8862933434271
190,-157.43757709076198
191,-306.7007348161562
192,-245.75938135947766
193,-161.34173959353447
194,145.876688257484
195,-15.035620010650021
196,-90.60439853047941
197,102.22153907571479
198,-3.4158833232815766
199,-117.848801673878
200,-95.07371118970283
201,-210.41624024824404
202,219.06426534585404
203,-154.49638630734825
204,-200.03100483777126
205,-100.09907447329681
206,-45.19308223831794
207,-237.46744191875146
208,-199.2466779049613
209,93.33893551291129
210,-232.75712564699018
211,-118.87636886491647
212,-147.31380605741856
213,-22.778936812618298
214,-181.6671568679962
215,-89.64991279916782
216,-93.25268991633627
217,199.6245690101751
218,139.55614880964396
219,-117.65537031093294
220,-200.31398973445783
221,-80.53906142728704
222,-69.75511530829874
223,-179.96604770720154
224,-163.76972833640193
225,-240.1970570123158
226,-280.6509312643692
227,-103.31072037458077
228,-75.0078053876598
229,-52.81235319615752
230,9.443323113650052
231,-83.75264849339739
232,-223.20707641888785
233,-257.35485396735777
234,-61.861347752472
235,-248.99791857602233
236,-201.93619483641947
237,-79.03138796633786
238,-85.0375351097191
239,-87.646626833777
240,-199.91546138284014
241,-33.87437740100009
242,-77.06728008778498
243,-101.42434473446882
244,-46.19872334621636
245,-10.225530325003362
246,-8.384118632193875
247,-19.119604652434774
248,-99.82337075905056
249,-244.68401553122214
250,-227.23149362953188
251,-356.14284135323595
252,-112.9032819687576
253,-159.81367671391848
254,-176.13589122037814
255,-297.9021685856834
256,-135.94600377922583
257,-67.64923103123614
258,-22.2954702275929
259,-161.83317574611556
260,-79.67429271912052
261,-221.66213307393113
262,-29.847312276514913
263,-199.06158900317996
264,-174.49215881823028
265,-132.8217131782493
266,-237.14896858554857
267,-93.29841027777717
268,-202.95729213447078
269,-310.64699590168277
270,-33.389649169534735
271,115.89498669108698
272,-198.90989864438805
273,-143.00650553509746
274,-61.596609476947
275,175.5699349549189
276,-192.62118806593188
277,250.80517150105038
278,-262.2224290643743
279,-134.61160489813548
280,-124.99259977240182
281,-44.373050431016026
282,-69.89239178721695
283,-147.8346477528679
284,131.11384443753178
285,-297.3353283012405
286,176.4168604267478
287,-375.92890057106786
288,-240.002258666353
289,-55.31165787347496
290,-298.31883853697343
291,-135.93565764782005
292,-306.6449146987528
293,-138.35750542204212
294,93.67085780850383
295,-88.34894471847473
296,-258.842610086347
297,206.8752534215057
298,-53.94635192150179
299,193.3948743792448
300,-5.322957659682331
301,-230.40706649998523
302,-77.75298089187078
303,-380.45762576642363
304,12.671474708359426
305,-84.7876509933414
306,-56.32136779738126
307,-275.50550487281953
308,-55.3293024119832
309,-246.3342018013132
310,-382.5350993266904
311,-186.2900017564856
312,-22.294838364800256
313,-212.03188690471762
314,-69.90432234669079
315,-16.184745196334646
316,-348.85155084978726
317,-80.29652903130507
318,-247.2485158366173
319,-200.36248987916562
320,-142.35220649147234
321,-61.43786060971194
322,-154.0787059933329
323,-277.9087196081973
324,-234.33580443644905
325,-305.39240929821733
326,-247.2119970489294
327,-85.56774762619263
328,-323.9145776206142
329,-333.81692467641403
330,-325.1278673056945
331,-277.3574514716913
332,-13.753387420475946
333,-138.51416519656917
334,-335.16836283374766
335,-191.83437403341867
336,-230.33435934114289
337,-201.22559302668765
338,-53.125536259070834
339,-4.850837257138394
340,-239.5877164732494
341,-269.5804245758366
342,259.40292555581016
343,-113.80144349709457
344,173.59617248908313
345,-110.81625389747461
346,-184.89835168915414
347,-198.97170280166608
348,-183.67728146184413
349,-256.8866243849957
350,213.18054989772682
351,141.31252021059015
352,-17.98078607448167
353,169.17726294650217
354,-250.08399730683408
355,-223.07991385846952
356,-174.35358395730185
357,-92.57349964219387
358,-206.70389688568136
359,166.1064078686765
360,-205.0543294920309
