0,-269.65170140701804
1,-422.79623569329596
2,-263.6961118626489
3,-413.10847218305184
4,-256.5334855148982
5,-235.0541497292568
6,-118.46409158944864
7,-208.6216092489776
8,-344.4730339017657
9,-285.17940436794487
10,-356.9675331001167
11,-213.0289239557195
12,-331.0279026962521
13,-239.10157945490465
14,-220.4790589294405
15,-177.6144970210148
16,-220.85056774311428
17,-282.52852814291737
18,-434.34252949721633
19,-272.6812624741356
20,-230.65682283165688
21,-220.98592563042402
22,-101.06310476184898
23,-257.3014356638965
24,-192.89274296004746
25,-209.0538360651037
26,-165.40739287939135
27,-272.1020090962443
28,-306.5389946663404
29,-351.0186785515026
30,-201.44500687075134
31,-192.6013634697336
32,-621.5217091945341
33,-434.04998505630755
34,-246.89644953384504
35,-126.45600958531796
36,-237.33802362892638
37,-230.94028669358372
38,-239.32891881995846
39,-59.39855824386015
40,-111.21361722703648
41,-86.83759598018011
42,-304.55121865710595
43,-284.8211599652249
44,-331.4448168816209
45,-221.18637880233763
46,-151.31262468925095
47,-118.79657082859656
48,-303.2505010888131
49,-111.17716051239793
50,-275.8752164356989
51,-310.2935320147925
52,-169.7000683635946
53,-111.40285510122803
54,-133.9587769244116
55,-34.070210197263535
56,-351.59431637160554
57,-438.34460710331336
58,-63.82155209372958
59,-383.71145342224236
60,-274.03213046259157
61,-103.13481164900415
62,-366.478900733565
63,-470.0914822767892
64,-241.97339429941528
65,-333.26628688703937
66,-343.01760689464146
67,-243.6459939125469
68,-329.42334646129086
69,-292.4792279810484
70,-206.60551081497704
71,-289.7316092323499
72,-347.44985349947365
73,-286.3571179114897
74,-399.93458885840187
75,-364.2833750868897
76,-354.45402905877296
77,-5.47103654757403
78,-515.2342001296544
79,-179.8659011597733
80,-118.49318943809772
81,-141.4690729627029
82,-160.65604024648718
83,-199.38659680570967
84,-174.2953725733595
85,-365.5611229935305
86,45.71646845468041
87,-309.8225416283252
88,-235.26963635398167
89,-353.8295979280424
90,-214.2920329667127
91,-216.1078540451665
92,-208.9583460633833
93,-296.38270473922006
94,-238.30467707132743
95,-306.972830429332
96,-185.8348106824647
97,-128.0748250457587
98,-425.6465471794482
99,-277.2493435338729
100,-149.1939676222915
0,-363.3831421131637
1,-249.35392540865217
2,-670.6830456265392
3,-162.5448007303112
4,-128.2797765350561
5,-305.9650559895225
6,-107.648489304872
7,-144.16474308642992
8,-464.53315153592285
9,-309.84380882599055
10,-43.23850695561046
11,-311.3422644388191
12,-160.13995618732596
13,-149.10426347618244
14,-135.01834698645126
15,-314.49953246620333
16,-155.3280958218116
17,-151.5750339004508
18,-154.12705590780686
19,-166.9472546003049
20,-170.35668336223438
21,-140.999597126474
22,-348.6870182628469
23,-267.9747130815864
24,-356.1905844165083
25,-242.23204575238543
26,-270.19253896079783
27,-247.6186790371368
28,-378.4511400618335
29,-92.52917005076783
30,-42.77796038209357
31,-249.1399905864368
32,-245.50186165755574
33,-104.20937547330792
34,-142.2480089547472
35,-91.54837859783574
36,-201.9116668381715
37,-298.1890898919095
38,-152.4770044819016
39,-219.06033464553656
40,-209.60714272865334
41,-121.42655200851488
42,-27.635543010971176
43,-171.48387472595712
44,-184.3703250649133
45,-241.00375888301542
46,-345.3337476108628
47,-117.64459486913242
48,-204.46236120384015
49,-176.86764944486603
50,-322.66146080366127
51,-27.427278793508634
52,-85.27413694151704
53,-184.5628226060192
54,-123.47692917855858
55,-161.75279448108574
56,-144.35376657389864
57,-159.04910674581686
58,-135.25470072167866
59,-175.3821132317995
60,-218.31704908738743
61,-194.75338048402506
62,-127.37114748847137
63,-493.1057925867764
64,-178.43746896058616
65,-113.65592131522487
66,-226.24028006182908
67,-200.03358330463936
68,-201.31491159728608
69,-251.5854626444991
70,-207.88827841430253
71,-342.42574784468127
72,-166.94706686467038
73,-233.67705657218715
74,-74.77961250532228
75,-272.18341200816616
76,-321.1113774932278
77,-157.6038099241157
78,-142.21098652411416
79,-128.7303662812012
80,22.09417271761636
81,-77.89717225345242
82,-108.16264873086813
83,-43.53053413229933
84,-235.0779791119959
85,-85.63646810004201
86,-185.97947416021
87,-255.77970961810882
88,-493.5807335208768
89,-94.43541663399178
90,-118.38747086568735
91,-147.91417149055388
92,-268.3463747445427
93,-259.3361825026125
94,-187.57877233848043
95,-297.1344938178204
96,-221.5857190029897
97,-378.1343262085473
98,-337.46668578291724
99,-604.2597000636972
100,-390.52451725096523
0,-330.59201495761937
1,-163.4136546529469
2,-300.01014199778075
3,-163.3836223262702
4,-156.03409787602595
5,-132.74039556677056
6,-151.75306524468556
7,-117.13600328042683
8,-143.66310577487445
9,-213.24392926443832
10,-146.57505577922342
11,-121.58384011522602
12,-147.18866345893338
13,-112.80273376583938
14,-197.6265273140404
15,-121.73012735553974
16,-111.2641333502087
17,-139.13306534311573
18,-184.39962641319534
19,-271.9248725087283
20,-14.449841046777124
21,-146.7917780915974
22,-160.2232640986277
23,-460.23807374649584
24,-208.69024549747903
25,-169.27320968353158
26,-196.73702462132553
27,-165.24522773493177
28,-24.058116927410154
29,-179.04085555024108
30,-181.33239280870623
31,-207.4330341081723
32,-201.17236698540776
33,-220.48499011646803
34,-255.64173738906956
35,-282.2455221232313
36,-176.20279820838374
37,-183.4586476176123
38,-160.9685673032904
39,-165.56110055704443
