episode,reward
225,-208.80201898465435
226,-66.37266812272881
227,-278.58857324968073
228,-111.49233207793422
229,192.47111797055345
230,-130.6705746578799
231,-32.73229434207087
232,-114.152645214118
233,-83.91932404657595
234,-30.121672909937857
235,-44.355044581090965
236,-46.188928860300464
237,-224.8916625052173
238,-38.09890753485412
239,-99.10816500847689
240,-139.65946442976707
241,-237.95637447369023
242,51.49798805581977
243,-54.50767960855953
244,-273.579217451656
245,-71.47396297489308
246,72.18869147448594
247,-164.7483170477012
248,60.091161806615006
249,-86.90906872178846
250,-228.3927039836847
251,-196.94903666752583
252,-258.98572318101463
253,39.3658183319947
254,-8.400827047429829
255,-186.07892425790698
256,-81.80040060803631
257,-236.73301904892526
258,-0.5061354233608313
259,-44.624091937075505
260,-58.24233180348965
261,-49.230753956063054
262,27.301035236966868
263,179.2429264938595
264,-230.85405026076307
265,-121.04924322839462
266,188.67947911439413
267,-195.63757617690615
268,-42.57675307928278
269,228.95299555875422
270,121.4843492799473
271,208.20544432713623
272,-76.02827955805145
273,-82.80715272731238
274,-6.648546467010689
275,0.3366613135041234
276,181.54779938030867
277,-5.530329457070934
278,-36.0707819171468
279,-42.76426293578979
280,-273.71441486272636
281,-208.45254707943184
282,151.94081469807324
283,-22.55742999604361
284,-185.18178161838003
285,-202.83278989280473
286,-58.57945385200527
287,-32.10219539864319
288,63.14663243338536
289,234.78208375455017
290,-46.81406854006924
291,-51.8599785349868
292,-171.28762484596996
293,-13.035371991081036
294,-266.4108983867799
295,-94.88742987768367
296,-48.51406899137994
297,190.38884030869875
298,-48.4987424030445
299,-261.76371252435365
300,-88.55528639219726
301,-26.67082756951227
302,154.92331889732893
303,30.138101474490423
304,-48.38169423388955
305,-189.08498291600654
306,-169.20244861729975
307,183.93411465782668
308,-82.66322782924219
309,-70.67380812501044
310,60.69135665790803
311,207.39239877745365
312,-152.15838525830128
313,-29.55597319944917
314,-84.22219904915714
315,-248.43574393934293
316,-297.9974183851866
317,-124.9673041642133
318,-324.9115784935532
319,-198.43322081206782
320,-406.2166421312439
321,-95.25831301295412
322,-233.4448634223274
323,-393.101060612455
324,179.9145536891915
325,4.201940598166416
326,-31.03017094445761
327,21.954614233009167
328,170.31538697618214
329,0.8099384546067796
330,-137.4235312731539
331,-247.15606140980012
332,178.7383385782162
333,59.79683207639833
334,-6.136276492618876
335,125.72715558110367
336,239.49090675262673
337,-31.44505723827082
338,-207.9921592115084
339,-50.44436438807301
340,-52.13419595869017
341,19.337917004568197
342,181.55641189016404
343,-66.80932111094123
344,231.7340850476019
345,186.7109515848888
346,-12.619902865508365
347,-201.81545664897195
348,260.41518314979294
349,233.04772275069803
350,-135.90155443513618
351,236.8074816703325
352,-79.61583287059369
353,233.35154563157943
354,158.0184632588808
355,-226.60726282994779
356,-79.16857985667997
357,-119.3292881417959
358,-31.047038309024373
359,-226.20195779480667
360,-12.438753685270584
361,-0.027922267951836943
362,-49.928139388071656
363,-60.98657157323712
364,-149.4727948683714
365,-76.98478769206636
366,136.17411558211597
367,-38.591600441726946
368,-87.12365568917672
369,-18.436947506834144
370,-1.8735197138562683
371,20.13989134047077
372,-40.94851072786438
373,-63.34275875440555
374,-32.79110125748362
375,-36.648223456052136
376,177.94122924137898
377,26.906240908378933
378,-84.97414496075915
379,-74.44391692377465
380,167.30134134291853
381,-184.700952354055
382,-175.43050469244832
383,-51.44284789152817
384,-121.87061156177221
385,-57.597853524787
386,-231.94978915168514
387,-84.69523290312596
388,-86.60025971873463
389,24.077023415652157
390,-44.84353094050596
391,-221.51238400141116
392,-32.478368161026026
393,-18.410764508859742
394,172.3700425873949
395,-94.9802245041743
396,-15.675960171756884
397,-221.41363714852523
398,-5.0787159392424
399,-53.608729127689315
400,-38.81118257680914
401,-18.59154463466058
402,-224.32613751547518
403,38.67464805695059
404,61.36809313673886
405,-20.250710693169424
406,-194.60653880976224
407,-28.878829002871655
408,-347.2715243730638
409,186.5433215666198
410,237.91037132974765
411,-92.00002361293173
412,-68.21111742681396
413,-80.87161771949908
414,217.2980162373885
415,208.94869801936335
416,194.69014548382586
417,-125.23838523803545
418,-301.1853851934826
419,-77.86679683254141
420,63.2124145455541
421,235.58094360998
422,-79.41042011103278
423,-30.430638676502042
424,-19.809715012973797
425,214.05468441852122
426,-107.98749331629894
427,-270.5604666222539
428,32.63228792296749
429,28.038296521437413
430,-274.88901454341294
431,-20.44372089279068
432,-204.72387153365844
433,-57.946036430313896
434,-17.226707141702065
435,-47.70531070402998
436,76.34498297687817
437,-10.31137840301254
438,-79.13559542836803
439,44.25089938387225
440,-102.90854731615632
441,263.56830472551184
442,-233.84860779248126
443,152.58526607142934
444,-64.78464877239935
445,-218.55195637349706
446,-29.901878628061098
447,223.04013409489988
448,-33.939129241715435
449,37.79733893010683
450,-23.191507325984958
451,170.56580147278015
452,-202.8770008052471
453,-101.19262382401031
454,123.91716647984705
455,-10.226650157993944
456,-48.85691810653955
457,-16.410816465439325
458,-189.81297884044562
459,131.14952193685568
460,-214.19096539793816
461,222.62732167759657
462,-220.20626415651378
463,42.357069741008026
464,-185.9361419676307
465,-13.475722399229639
466,8.919683544567931
467,-54.23700098334996
468,-17.594581342757905
469,-70.98219719624693
470,-46.693160797194494
471,16.305914896155215
472,-41.36649001068588
473,-117.0861499072377
474,179.5813828265139
475,-59.32470132104557
476,-75.80681824855634
477,-349.4656794116398
478,173.32951880526377
479,-231.6042798977809
480,-129.53166574645275
481,-12.695897238108216
482,-101.82609124179218
483,-22.68773384299321
484,232.81760343298313
485,0.3296053371618797
486,100.31691607938572
487,-41.75117094719199
488,-233.5334336284037
489,184.6195940263347
490,-155.2691405239181
491,215.76289086132445
492,187.24461321421893
493,-205.27839334708585
494,-137.34251134062362
495,-180.21490534242173
496,126.348813513296
497,215.98356151835836
498,-24.444194497880957
499,-34.068981201165684
500,-75.31143347032574
