episode,reward
0,-88.24284143368817
1,-66.94767628265564
2,-85.49747213405904
3,-477.0534703623691
4,-227.06696791694037
5,-423.6904259144144
6,-358.11657883142243
7,-263.72896657341346
8,-197.2713801314259
9,-400.01659132156124
10,-433.6156708572424
11,-403.8357324621534
12,-225.09215803915632
13,-349.92296260947535
14,-205.18656217708286
15,-286.7749928235025
16,-444.49840296797896
17,-437.47403800764545
18,-444.4594009449285
19,-343.65772639716477
20,-434.475812004597
21,-179.37351304185168
22,-229.0278145358395
23,-420.0811733491002
24,-385.29491540914205
25,-386.7274416390379
26,-106.54924203048019
27,-259.87692716006563
28,-205.9891831240219
29,-102.0206999931008
30,-226.97450994166962
31,-367.70485304432094
32,-191.8509607237434
33,-142.7458823081393
34,-136.3396033882908
35,-228.24975679548083
36,-147.26898254606584
37,-148.34993953425698
38,-91.11707025387993
39,-317.7733207404075
40,-219.4517414884087
41,-372.81845435180946
42,-21.99385773074276
43,-222.47708242561
44,-93.45976386574262
45,-258.7686674825963
46,-394.8024137276331
47,-140.5337475220582
48,-184.40009941230517
49,-84.30585311074353
50,-59.502906861018296
51,-162.35870759972096
52,-218.54306426309577
53,-189.65084444155525
54,-238.9612415459078
55,-62.29083936135453
56,-267.1304634848617
57,-194.87939798071687
58,-223.19965027118457
59,-204.84109988997767
60,-148.62898882061452
61,-124.38908946050805
62,-219.16821176631788
63,-262.4019385562159
64,-126.05821201581398
65,-85.80359902343507
66,-492.24776249437576
67,-205.43327446901964
68,-112.60185862307308
69,-212.7037316270562
70,-411.017912596283
71,-253.2486611483801
72,-178.67597420977881
73,-252.06260785400698
74,-296.8884062678656
75,-316.06051497601817
76,-195.0782869236268
77,-141.62603278600818
78,-307.75457628956804
79,-171.06441268682983
80,-94.98128660135198
81,-148.51794907432327
82,-132.70082243918844
83,-88.97008820274841
84,-178.95353270898394
85,-337.9865758343884
86,-82.99386575912776
87,-271.28031709219454
88,-216.80468963689668
89,-131.91338184553473
90,-299.15831438248347
91,-550.1651438483816
92,141.29549405209218
93,-155.25728430236512
94,-552.3456102051639
95,-47.11164869456738
96,-289.56419847550126
97,-153.58416342872803
98,-226.32286140027912
99,-414.28805208197014
100,-191.47634122176936
101,-344.19590863502174
102,-327.97197388209673
103,-264.75367362091663
104,-319.36159720063654
105,-303.5812651481166
106,-114.43223411102316
107,-38.03614102255605
108,-291.99867276238285
109,-105.27137324533285
110,-274.86871065927494
111,-133.3231760648444
112,-179.6704761656795
113,-34.82263708986116
114,-93.58951273601814
115,-122.15436872768524
116,-64.81164562878993
117,-25.018492370627033
118,-73.47307845562726
119,-227.63344206253396
120,-382.17163735571637
121,-249.78817369732877
122,-221.20892643527912
123,-208.15273966869344
124,-134.8813616719566
125,-331.50999419887205
126,-77.14921625179653
127,-39.58058174922628
128,-151.0884777180774
129,-128.19115058822425
130,1.3884626008760306
131,-302.5496526742902
132,-219.23899517323477
133,-201.83135033078008
134,-52.095727019707724
135,-14.773566509975737
136,-367.19495280169934
137,-279.3854115939421
138,-96.09351390742238
139,-264.55107510796597
140,-98.88873265313933
141,-304.356643533253
142,-259.3317464171979
143,-10.824158309082051
144,-199.16428210416686
145,-236.22860028293874
146,-337.5802653273681
147,-273.0363454351809
